"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"276"	0	0.720368450251694	0.498	0.02	0	"5"	"Fkbp11"
"277"	0	0.600079372340981	0.623	0.067	0	"5"	"Gm5547"
"278"	0	0.561634101283659	0.54	0.042	0	"5"	"Spcs3"
"279"	1.58139907769348e-301	0.545818431395555	0.55	0.057	2.44626623328404e-297	"5"	"Txndc11"
"280"	7.3528192356653e-297	0.658127807694428	0.666	0.092	1.13740760756507e-292	"5"	"Lman1"
"281"	5.08830964984774e-296	0.932783189732053	0.829	0.164	7.87110619734947e-292	"5"	"Xbp1"
"282"	9.78765117676179e-296	1.26353948429917	0.976	0.493	1.51405176053328e-291	"5"	"Ssr4"
"283"	4.44448062386104e-285	1.03917636085035	0.839	0.18	6.87516707705064e-281	"5"	"Creld2"
"284"	1.41981421448347e-268	0.944339434258673	0.817	0.159	2.19631060838449e-264	"5"	"Ly6d"
"285"	7.85924827157404e-261	0.950335953678181	0.898	0.239	1.21574711512979e-256	"5"	"Rexo2"
"286"	3.10045864840924e-246	1.14742378180759	0.941	0.346	4.79609948322425e-242	"5"	"Bst2"
"287"	1.77390484832571e-241	0.932580630260238	0.922	0.275	2.74405340987504e-237	"5"	"Fkbp2"
"288"	7.5017524206908e-236	0.547398665408332	0.636	0.104	1.16044608195666e-231	"5"	"Fam46c"
"289"	3.89410947255656e-206	0.855633826437556	0.668	0.144	6.02379794309775e-202	"5"	"Hist1h2bc"
"290"	1.04871645761562e-178	0.712815002003196	0.892	0.303	1.62225948828561e-174	"5"	"Spcs1"
"291"	4.79912264939839e-176	3.6659924048179	0.893	0.355	7.42376282635437e-172	"5"	"Iglc1"
"292"	3.05693533353553e-155	1.01681117463907	0.989	0.578	4.72877326744611e-151	"5"	"Hsp90b1"
"293"	2.29813392649507e-150	0.669767436419083	0.932	0.372	3.55498337089523e-146	"5"	"Spcs2"
"294"	6.78035645064111e-145	0.672179944207099	0.947	0.42	1.04885333934967e-140	"5"	"Krtcap2"
"295"	5.32856654589059e-144	0.755867094523377	0.895	0.334	8.24275958983816e-140	"5"	"Sdf2l1"
"296"	8.33442900361172e-143	0.585067274014807	0.863	0.291	1.2892528225687e-138	"5"	"Dnajc3"
"297"	5.78649385573981e-103	0.60866708373526	0.935	0.525	8.95112734544391e-99	"5"	"Sec61b"
"298"	2.75228726665824e-99	0.595107040710341	0.922	0.479	4.25751317279363e-95	"5"	"Ndufa4"
"299"	2.60065048180786e-87	0.576431104484405	0.973	0.587	4.02294623030858e-83	"5"	"Manf"
"300"	1.91149658415186e-80	0.541642320056244	0.546	0.188	2.95689406602451e-76	"5"	"Ly6a"
"301"	0	4.23084923970287	0.897	0.035	0	"6"	"Dcn"
"302"	0	3.40308868999463	0.969	0.046	0	"6"	"Sparc"
"303"	0	3.24816949074688	0.618	0.013	0	"6"	"Mgp"
"304"	0	3.22406216165225	0.964	0.048	0	"6"	"Igfbp7"
"305"	0	3.19957860290204	0.801	0.087	0	"6"	"Gsn"
"306"	0	3.08843007216514	0.894	0.019	0	"6"	"Col3a1"
"307"	0	2.93541504940786	0.92	0.026	0	"6"	"Rarres2"
"308"	0	2.8366478800123	0.718	0.023	0	"6"	"Gpx3"
"309"	0	2.80754309697513	0.884	0.105	0	"6"	"Cebpd"
"310"	0	2.77987070012803	0.744	0.005	0	"6"	"Clec3b"
"311"	0	2.64192588310406	0.868	0.011	0	"6"	"Col1a2"
"312"	0	2.56379554601016	0.835	0.011	0	"6"	"Col1a1"
"313"	0	2.50581371411114	0.798	0.02	0	"6"	"Bgn"
"314"	0	2.48389153138077	0.667	0.014	0	"6"	"Meg3"
"315"	0	2.44377978999207	0.806	0.011	0	"6"	"Dpt"
"316"	0	2.3344247390752	0.463	0.006	0	"6"	"Mfap4"
"317"	0	2.28744739447347	0.721	0.076	0	"6"	"Ifitm1"
"318"	0	2.2867868245076	0.46	0.018	0	"6"	"Cryab"
"319"	0	2.26582230890536	0.724	0.014	0	"6"	"Pcolce"
"320"	0	2.22947573851422	0.504	0.015	0	"6"	"Adamdec1"
"321"	0	2.17161633658482	0.752	0.015	0	"6"	"Serping1"
"322"	0	2.16575221331452	0.682	0.014	0	"6"	"Postn"
"323"	0	2.07301503456292	0.638	0.004	0	"6"	"Fbln1"
"324"	0	2.02258019151869	0.3	0.004	0	"6"	"Ccl11"
"325"	0	1.97720460394168	0.439	0.011	0	"6"	"Gm13889"
"326"	0	1.97375997653445	0.504	0.01	0	"6"	"Igfbp6"
"327"	0	1.93735034661097	0.685	0.016	0	"6"	"Serpinh1"
"328"	0	1.92664257586972	0.672	0.018	0	"6"	"Ltbp4"
"329"	0	1.92554611877407	0.517	0.014	0	"6"	"Mfap5"
"330"	0	1.92350947742576	0.667	0.017	0	"6"	"Fxyd1"
"331"	0	1.8323567661649	0.674	0.028	0	"6"	"Rcn3"
"332"	0	1.8210266127462	0.323	0.006	0	"6"	"Tnfaip6"
"333"	0	1.81648067296314	0.711	0.034	0	"6"	"Cavin3"
"334"	0	1.80294935336511	0.628	0.009	0	"6"	"Col6a1"
"335"	0	1.77838212246632	0.63	0.01	0	"6"	"Col6a2"
"336"	0	1.76499946115575	0.656	0.024	0	"6"	"Cald1"
"337"	0	1.7048954232896	0.553	0.021	0	"6"	"Fn1"
"338"	5.82359221493994e-307	2.2974358404033	0.755	0.105	9.0085147972906e-303	"6"	"Egr1"
"339"	1.28062790938823e-287	2.17777176237177	0.744	0.106	1.98100331303265e-283	"6"	"Id3"
"340"	2.26448434721611e-213	1.85932493433289	0.372	0.027	3.5029308367086e-209	"6"	"Ugdh"
"341"	5.46536842321934e-212	1.66509018456827	0.964	0.358	8.454378413878e-208	"6"	"Ifitm3"
"342"	1.96050879925997e-194	1.70248022556824	0.964	0.395	3.03271106157525e-190	"6"	"S100a6"
"343"	7.77043026968584e-184	2.10854600944653	0.664	0.137	1.2020078584177e-179	"6"	"Gadd45g"
"344"	7.72648901908809e-142	2.24618878561112	0.424	0.063	1.19521058636274e-137	"6"	"Cxcl1"
"345"	2.27515740445151e-128	1.82252148856909	0.579	0.139	3.51944098894604e-124	"6"	"Phlda1"
"346"	4.52687678485203e-128	1.67837342016895	0.55	0.124	7.0026256984876e-124	"6"	"Hes1"
"347"	3.77810155079709e-116	2.17124909173039	0.649	0.218	5.84434528892801e-112	"6"	"Fos"
"348"	7.70380922468378e-94	2.40811952383495	0.718	0.378	1.19170224896633e-89	"6"	"Dnajb1"
"349"	5.34688708289585e-87	1.97271317192717	0.509	0.146	8.27109962853159e-83	"6"	"Hspb1"
"350"	2.38283890921891e-77	1.88363744913485	0.556	0.207	3.68601350867073e-73	"6"	"Mt2"
"351"	0	2.60237826219966	0.344	0.003	0	"7"	"Ccl1"
"352"	1.84797310345189e-304	2.20505611911519	0.715	0.071	2.85862959372973e-300	"7"	"Ctla2a"
"353"	2.44409805027252e-293	1.34411287871819	0.338	0.008	3.78077527396656e-289	"7"	"Klrg1"
"354"	1.20784641986446e-236	1.57376819895639	0.374	0.018	1.86841762688833e-232	"7"	"Gata3"
"355"	3.34354468803548e-186	1.27247259863353	0.278	0.012	5.17212927792209e-182	"7"	"Ccdc184"
"356"	3.68033481639701e-172	1.31341525852801	0.252	0.01	5.69310992748454e-168	"7"	"Arg1"
"357"	1.19568980691767e-161	1.35480941753459	0.437	0.046	1.84961256232094e-157	"7"	"Skap1"
"358"	1.16161505498831e-152	1.08653041220329	0.993	0.985	1.79690232856142e-148	"7"	"Rplp1"
"359"	4.47240469852152e-140	1.98630438029818	0.705	0.191	6.91836282814294e-136	"7"	"Lmo4"
"360"	9.51880362969283e-128	1.46394803849427	0.318	0.03	1.47246373347718e-123	"7"	"Hs3st1"
"361"	2.24602570889122e-125	2.0856823193888	0.881	0.427	3.47437716908382e-121	"7"	"Gadd45b"
"362"	2.27118384481963e-123	1.61610183724453	0.573	0.12	3.51329428955149e-119	"7"	"Rora"
"363"	7.80446762742664e-123	1.23033337139545	0.334	0.036	1.20727309728663e-118	"7"	"Klk8"
"364"	8.35803449072259e-107	1.09072512827668	0.268	0.025	1.29290435536988e-102	"7"	"Ar"
"365"	8.12673746422918e-101	0.98600413619279	0.407	0.062	1.25712501834161e-96	"7"	"Trbc1"
"366"	3.50484418081164e-92	1.41901624884198	0.593	0.164	5.42164346329753e-88	"7"	"S100a4"
"367"	6.44610139260782e-84	1.15163748574933	0.659	0.214	9.97147424422503e-80	"7"	"Emb"
"368"	3.60631773238933e-77	1.19641506964495	0.45	0.106	5.57861290023305e-73	"7"	"Tnfrsf18"
"369"	5.97939359232434e-75	1.04210151979376	0.325	0.055	9.24952394796653e-71	"7"	"Thy1"
"370"	1.1764054051221e-70	0.821204965590076	0.454	0.103	1.81978152118338e-66	"7"	"Trbc2"
"371"	2.76390531151216e-65	1.25240769955085	0.49	0.153	4.27548512637816e-61	"7"	"Nrip1"
"372"	8.90795780138053e-62	1.64855794269471	0.291	0.055	1.37797199229555e-57	"7"	"Areg"
"373"	4.64661034908127e-59	1.38885948323923	0.801	0.554	7.18784154899382e-55	"7"	"Nfkbia"
"374"	3.45670644522519e-58	1.31111415545893	0.474	0.158	5.34717920011885e-54	"7"	"Uhrf2"
"375"	3.13016904996249e-57	1.07682103341067	0.371	0.097	4.84205850338697e-53	"7"	"Ramp1"
"376"	2.36785013445711e-51	1.00421684490987	0.255	0.048	3.6628273729917e-47	"7"	"Itk"
"377"	2.1631368975385e-39	0.844237800187327	0.709	0.464	3.34615646680231e-35	"7"	"Rac2"
"378"	3.57749721562194e-39	0.713134613691846	0.268	0.064	5.53403044284558e-35	"7"	"Icos"
"379"	1.22340577985246e-37	1.08322413700353	0.301	0.091	1.89248640085376e-33	"7"	"Cd69"
"380"	1.41588501942837e-36	0.816172686414141	0.772	0.588	2.19023253655375e-32	"7"	"Tagln2"
"381"	1.70049078954329e-34	1.11010935378891	0.626	0.378	2.63048920234452e-30	"7"	"Rgs2"
"382"	4.18921510421581e-33	1.15291881686744	0.315	0.108	6.48029684471143e-29	"7"	"Socs2"
"383"	1.21452091496634e-31	0.755421125203512	0.709	0.52	1.87874240336143e-27	"7"	"Ptpn18"
"384"	1.00626076714761e-29	0.784800617483277	0.331	0.119	1.55658478070064e-25	"7"	"Hcst"
"385"	1.61706982226659e-26	0.944215185260696	0.278	0.1	2.50144530806419e-22	"7"	"Furin"
"386"	4.22704066853328e-26	0.760746362535003	0.404	0.181	6.53880921015412e-22	"7"	"Il7r"
"387"	4.94515600968425e-24	1.16098286174628	0.401	0.213	7.64966183138056e-20	"7"	"Sptssa"
"388"	5.15839846710401e-21	0.851219961211309	0.391	0.205	7.97952658876319e-17	"7"	"Nfkb1"
"389"	1.27189394820089e-19	1.01969955616905	0.394	0.201	1.96749274847196e-15	"7"	"Ramp3"
"390"	1.3558385260051e-19	1.41152618612112	0.414	0.241	2.09734661587728e-15	"7"	"Hilpda"
"391"	2.29065582248553e-19	0.848311290576682	0.454	0.276	3.54341549180287e-15	"7"	"Zfp36l1"
"392"	7.2521361455139e-19	0.712520271439835	0.609	0.5	1.12183294034955e-14	"7"	"Aldoa"
"393"	3.68951043887387e-16	0.739241809598587	0.358	0.202	5.70730369789399e-12	"7"	"Ncor1"
"394"	4.06896511331739e-16	0.938945427184171	0.526	0.361	6.29428213379066e-12	"7"	"Id2"
"395"	5.23959898763197e-16	0.766418471067382	0.295	0.142	8.10513567396789e-12	"7"	"Nr4a1"
"396"	7.96265140079899e-14	0.804135503669522	0.348	0.21	1.2317425451896e-09	"7"	"Senp6"
"397"	3.75834858194725e-11	0.782668869182769	0.351	0.23	5.8137894214142e-07	"7"	"4930523C07Rik"
"398"	6.26802894308135e-11	0.7254296056877	0.281	0.163	9.69601397205254e-07	"7"	"Stk24"
"399"	1.82883151714324e-10	0.720436998362337	0.272	0.145	2.82901947386887e-06	"7"	"Cxcl2"
"400"	1.56424108464148e-09	0.740351400281078	0.272	0.165	2.4197245338319e-05	"7"	"Cd82"
"401"	0	1.04621202865658	0.537	0.021	0	"8"	"Tnni2"
"402"	3.75586636800422e-240	0.732154354887944	0.306	0.009	5.80994968466573e-236	"8"	"Ifi205"
"403"	1.47375880411635e-223	1.03041228218404	0.345	0.014	2.27975749408759e-219	"8"	"Plet1"
"404"	1.54325836007792e-194	1.20417066774916	0.794	0.132	2.38726635720453e-190	"8"	"Avpi1"
"405"	1.47572433819844e-189	0.80406145888754	0.505	0.047	2.28279797875916e-185	"8"	"Gcnt2"
"406"	1.23058104790288e-187	0.941243941181332	0.473	0.043	1.90358582300096e-183	"8"	"Slc25a20"
"407"	2.76661630211734e-187	1.31857048675931	0.836	0.159	4.27967875774531e-183	"8"	"Ckb"
"408"	2.48030758313329e-179	1.16392648493152	0.861	0.165	3.83678780034889e-175	"8"	"Alox5ap"
"409"	6.66316717792578e-173	0.963285152454626	0.327	0.02	1.03072533075334e-168	"8"	"Pclaf"
"410"	7.05641235720338e-170	0.76939546733212	0.53	0.059	1.09155642753579e-165	"8"	"Pkib"
"411"	8.54875709822222e-169	0.933323723655815	0.701	0.11	1.322407235524e-164	"8"	"Plbd1"
"412"	1.87322775549163e-158	0.849082672882104	0.306	0.019	2.89769601497e-154	"8"	"Birc5"
"413"	1.2893801266687e-155	2.58578439570382	1	0.707	1.99454211794381e-151	"8"	"Cst3"
"414"	3.57135813093959e-153	1.22370179857683	0.658	0.121	5.52453389275045e-149	"8"	"Ppt1"
"415"	2.02567843057376e-150	0.822367948413602	0.292	0.018	3.13352196425455e-146	"8"	"Ube2c"
"416"	2.34983404994138e-150	1.34059074460484	0.886	0.23	3.63495829185432e-146	"8"	"Gm2a"
"417"	3.05509524934738e-150	1.16634471661578	0.883	0.235	4.72592684121547e-146	"8"	"Psmb9"
"418"	2.61724845594217e-146	1.3725870657043	0.911	0.29	4.04862163649695e-142	"8"	"Lsp1"
"419"	8.75582285549077e-145	0.842378447499943	0.441	0.051	1.35443823751587e-140	"8"	"Cks1b"
"420"	1.61944704649019e-126	1.27872621994747	0.975	0.479	2.50512263621567e-122	"8"	"Atox1"
"421"	3.4945633473637e-126	0.772869534088991	0.633	0.114	5.4057400420369e-122	"8"	"Gpr171"
"422"	8.83409070034545e-112	1.29304970140738	0.996	0.72	1.36654549043644e-107	"8"	"H2afz"
"423"	1.92158794418323e-103	0.961613058230466	0.996	0.97	2.97250439085704e-99	"8"	"Tmsb4x"
"424"	4.85162211447732e-103	1.09681885450857	0.747	0.216	7.50497424888496e-99	"8"	"Irf8"
"425"	1.69713622080311e-102	0.993114027604972	0.932	0.329	2.62530001996033e-98	"8"	"H2-DMb1"
"426"	1.90671930637853e-99	1.1550623724402	0.947	0.475	2.94950409503696e-95	"8"	"S100a11"
"427"	6.10042007725992e-97	0.789931191193244	0.669	0.158	9.43673981751336e-93	"8"	"Trim35"
"428"	7.2812626267715e-96	0.865265754131389	0.779	0.239	1.12633851573528e-91	"8"	"Rala"
"429"	5.58550587161007e-95	0.984480563415886	0.954	0.497	8.64021903279362e-91	"8"	"Psmb8"
"430"	5.87252216429253e-95	1.12537835060484	1	0.915	9.08420453594411e-91	"8"	"Actb"
"431"	9.88359229453444e-94	0.877941521755921	0.854	0.289	1.52889289204153e-89	"8"	"H2afy"
"432"	4.74394533246912e-90	0.954153078023294	0.936	0.436	7.33840903479648e-86	"8"	"Taldo1"
"433"	5.37762218225842e-81	0.876506014692594	0.982	0.55	8.31864375373555e-77	"8"	"Actg1"
"434"	6.53958433201466e-80	0.784767146527893	0.662	0.173	1.01160830031935e-75	"8"	"Il1r2"
"435"	1.81652969743456e-79	0.850227554257997	0.94	0.45	2.80998978896152e-75	"8"	"Atpif1"
"436"	6.18308249720608e-79	0.90140987726626	0.964	0.667	9.56461031492808e-75	"8"	"Tmsb10"
"437"	5.87158866379852e-78	0.806507648434681	0.865	0.321	9.08276050402994e-74	"8"	"Anxa2"
"438"	1.37966535869213e-77	0.859609250390114	0.957	0.58	2.13420434336086e-73	"8"	"Tagln2"
"439"	4.65093709918387e-75	0.890317319278207	1	0.728	7.19453459872754e-71	"8"	"H2-Ab1"
"440"	6.06922612171632e-75	0.902941702280579	0.875	0.423	9.38848588768298e-71	"8"	"Psme1"
"441"	2.55954479729639e-74	1.45053264264775	0.477	0.119	3.95935984693779e-70	"8"	"Stmn1"
"442"	1.22597194598514e-68	0.729637153514251	0.431	0.093	1.89645600324442e-64	"8"	"H2afx"
"443"	7.2304215211903e-68	0.764635116134437	0.893	0.42	1.11847390511293e-63	"8"	"Pomp"
"444"	3.67165700300753e-61	0.755207882237715	0.993	0.681	5.67968621795235e-57	"8"	"H2-Aa"
"445"	6.86706342011554e-61	0.7347963837673	0.925	0.482	1.06226604045767e-56	"8"	"Coro1a"
"446"	4.11789641582548e-59	0.73057629939	0.989	0.688	6.36997396564043e-55	"8"	"H2-Eb1"
"447"	1.41468499251298e-57	0.742408667732627	0.95	0.561	2.18837621491833e-53	"8"	"Crip1"
"448"	9.02190206729601e-41	0.873727276948516	0.58	0.227	1.39559803079002e-36	"8"	"Il1b"
"449"	1.85259550759871e-35	0.992375186426051	0.641	0.31	2.86577999070444e-31	"8"	"Tuba1b"
"450"	7.37232003868604e-22	0.759926149743534	0.527	0.28	1.14042418678434e-17	"8"	"Tubb5"
"451"	0	3.4014572422027	0.945	0.061	0	"9"	"Lgals4"
"452"	0	3.26408604332799	0.741	0.031	0	"9"	"Agr2"
"453"	0	3.1368167023602	0.771	0.021	0	"9"	"Lypd8"
"454"	0	3.12573135189752	0.851	0.028	0	"9"	"Krt19"
"455"	0	3.08505017490717	0.826	0.02	0	"9"	"Krt8"
"456"	0	2.94312209361881	0.806	0.017	0	"9"	"Krt18"
"457"	0	2.93963952947324	0.776	0.027	0	"9"	"Phgr1"
"458"	0	2.79444273110104	0.532	0.01	0	"9"	"Sycn"
"459"	0	2.76058866319491	0.841	0.017	0	"9"	"Oit1"
"460"	0	2.75449427150403	0.746	0.008	0	"9"	"Cldn3"
"461"	0	2.43155585440424	0.761	0.011	0	"9"	"Tspan1"
"462"	0	2.41703048776397	0.731	0.017	0	"9"	"Cldn7"
"463"	0	2.37622598996621	0.706	0.012	0	"9"	"Klk1"
"464"	0	2.28223979989012	0.726	0.021	0	"9"	"Gpx2"
"465"	0	2.24458846249618	0.632	0.008	0	"9"	"Wfdc2"
"466"	0	2.22396613982293	0.537	0.018	0	"9"	"Guca2a"
"467"	0	2.14205505363954	0.682	0.013	0	"9"	"Ckmt1"
"468"	0	2.09789651579754	0.672	0.004	0	"9"	"Pigr"
"469"	0	1.95704429517344	0.711	0.014	0	"9"	"Gm5485"
"470"	0	1.93049191406544	0.622	0.015	0	"9"	"Ceacam1"
"471"	0	1.71197794421102	0.662	0.01	0	"9"	"Klf5"
"472"	0	1.63367860583737	0.662	0.006	0	"9"	"Prss32"
"473"	0	1.6070681503914	0.522	0.003	0	"9"	"Elf3"
"474"	0	1.5918342567325	0.522	0.004	0	"9"	"Krt7"
"475"	0	1.56625849491765	0.657	0.011	0	"9"	"Rab25"
"476"	0	1.56373933630694	0.672	0.014	0	"9"	"Tstd1"
"477"	0	1.55236066266759	0.597	0.022	0	"9"	"Cela1"
"478"	0	1.55189353681017	0.353	0.003	0	"9"	"Muc3"
"479"	0	1.55019887862987	0.348	0.001	0	"9"	"Sprr1a"
"480"	0	1.54963890209048	0.612	0.014	0	"9"	"Tspan8"
"481"	0	1.52330611754821	0.433	0.004	0	"9"	"Tm4sf20"
"482"	9.21931802681702e-305	2.26071790026595	0.294	0.003	1.42613630556832e-300	"9"	"Acta1"
"483"	7.04891313008837e-288	2.47123824174343	0.756	0.065	1.09039637209337e-283	"9"	"Epcam"
"484"	2.56487968478887e-253	1.57549007316818	0.697	0.056	3.9676123843999e-249	"9"	"S100a16"
"485"	1.33057659204905e-226	1.70339024660749	0.507	0.03	2.05826893024067e-222	"9"	"2200002D01Rik"
"486"	1.68713832040083e-224	1.94194104945355	0.667	0.06	2.60983426782804e-220	"9"	"Hbegf"
"487"	1.48937402850454e-201	1.75778942918607	0.687	0.073	2.30391268469368e-197	"9"	"Sfn"
"488"	2.3654367359465e-178	2.70718728701432	0.388	0.022	3.65909408683564e-174	"9"	"Spink4"
"489"	1.62123526298953e-170	2.21342472798711	0.279	0.01	2.5078888283185e-166	"9"	"Sval1"
"490"	8.95041698031135e-155	1.63053282906734	0.612	0.078	1.38454000268436e-150	"9"	"Csrp2"
"491"	1.66808022848403e-152	1.79045845340292	0.279	0.012	2.58035330544195e-148	"9"	"Reg4"
"492"	5.20221028254758e-151	3.53860039348681	0.398	0.03	8.04729908607286e-147	"9"	"Mptx1"
"493"	2.7363680098708e-150	1.62878633393792	0.597	0.075	4.23288767446913e-146	"9"	"Mgst3"
"494"	2.80398379002887e-146	2.11768765961754	0.806	0.174	4.33748252479567e-142	"9"	"Dstn"
"495"	5.53220234479247e-140	3.62614200002723	0.378	0.029	8.55776380715947e-136	"9"	"Tff3"
"496"	2.17760183280982e-132	1.84364091449083	0.721	0.15	3.36853227517352e-128	"9"	"Spint2"
"497"	2.24573814230571e-127	1.53181929757005	0.756	0.164	3.47393233233271e-123	"9"	"Nans"
"498"	2.98818402162885e-113	1.55541803216242	0.612	0.107	4.62242186305767e-109	"9"	"Arl4a"
"499"	4.49029139036947e-102	1.65673206977831	0.682	0.145	6.94603175176253e-98	"9"	"Atf3"
"500"	5.28669040116258e-83	1.66968394604967	0.602	0.136	8.17798138155839e-79	"9"	"Nupr1"
"501"	0	3.47640052745863	0.814	0.029	0	"10"	"Tm4sf1"
"502"	0	3.16434313624428	0.709	0.003	0	"10"	"Fabp4"
"503"	0	2.60528322852829	0.663	0.007	0	"10"	"Rnd1"
"504"	0	2.5372709723311	0.64	0.011	0	"10"	"Iigp1"
"505"	0	2.39147063890127	0.663	0.007	0	"10"	"Apold1"
"506"	0	2.32502897451261	0.605	0.003	0	"10"	"Plvap"
"507"	0	2.27843144953348	0.616	0	0	"10"	"Grrp1"
"508"	0	2.20152723714554	0.477	0.001	0	"10"	"Tmem252"
"509"	0	2.14895648015541	0.686	0.005	0	"10"	"Ecscr"
"510"	0	2.08559567864521	0.581	0.001	0	"10"	"Flt1"
"511"	0	2.04683914884454	0.512	0.002	0	"10"	"Slco2a1"
"512"	0	2.02495380510473	0.651	0.003	0	"10"	"Egfl7"
"513"	0	2.00952080189363	0.547	0.008	0	"10"	"Cavin2"
"514"	0	1.99672515628684	0.326	0.001	0	"10"	"Lrg1"
"515"	0	1.78785992772113	0.419	0	0	"10"	"Emcn"
"516"	1.3649699472647e-292	2.00248115779564	0.419	0.005	2.11147201142376e-288	"10"	"Clu"
"517"	2.08233528689355e-283	2.14442087958154	0.802	0.031	3.22116445529563e-279	"10"	"Ramp2"
"518"	3.62004703489274e-279	3.21387231253465	0.779	0.03	5.59985075827559e-275	"10"	"Ly6c1"
"519"	9.93480772642081e-278	2.07501885238375	0.279	0.001	1.53681540720003e-273	"10"	"Rbp7"
"520"	3.31229286100797e-267	2.36443808048475	0.628	0.019	5.12378582669323e-263	"10"	"Bcr"
"521"	3.52931914412167e-256	1.62401592866453	0.419	0.007	5.45950378404181e-252	"10"	"Ifit1"
"522"	2.3460862100605e-232	1.82356782933315	0.256	0.002	3.62916075834259e-228	"10"	"Cldn5"
"523"	7.51440961011147e-213	2.67692618101848	0.256	0.002	1.16240402258814e-208	"10"	"Selp"
"524"	5.82717113575027e-212	1.72126283707633	0.477	0.013	9.0140510298921e-208	"10"	"Upp1"
"525"	6.89914715678281e-187	2.08836180606716	0.581	0.025	1.06722907368273e-182	"10"	"Slfn5"
"526"	1.39891688078507e-162	2.13397163113007	0.686	0.043	2.16398452288642e-158	"10"	"Timp3"
"527"	8.82994579349375e-132	1.94640267353973	0.593	0.04	1.36590431479555e-127	"10"	"Rtp4"
"528"	1.00528771445796e-131	1.86269567825114	0.512	0.029	1.55507956549502e-127	"10"	"Mgll"
"529"	6.00177498121396e-130	1.90774077160342	0.57	0.037	9.28414571843988e-126	"10"	"Gng11"
"530"	3.36813436879986e-125	2.24717540616609	0.512	0.03	5.2101670550965e-121	"10"	"Adamts4"
"531"	3.88876396957373e-125	1.80114458258259	0.547	0.036	6.0155289845336e-121	"10"	"Slc9a3r2"
"532"	5.86174590632402e-117	1.95527745656502	0.593	0.045	9.06753474249263e-113	"10"	"Plpp3"
"533"	9.82990681117676e-113	2.46300834317188	0.826	0.095	1.52058828462093e-108	"10"	"Igfbp7"
"534"	4.96764351835072e-111	2.54142807530902	0.523	0.037	7.68444775853673e-107	"10"	"Id1"
"535"	2.49639115073924e-83	2.4731228859857	0.86	0.159	3.86166747107853e-79	"10"	"Hspb1"
"536"	7.5838093883677e-79	1.88199885188303	0.651	0.085	1.1731394742866e-74	"10"	"Crip2"
"537"	7.62838848767584e-78	1.6372174143367	0.547	0.06	1.18003541515858e-73	"10"	"Pecam1"
"538"	1.87601716813057e-77	1.70948258424203	0.628	0.082	2.90201095738119e-73	"10"	"Sptbn1"
"539"	6.51245191559743e-69	1.76280022018515	0.523	0.061	1.00741118682377e-64	"10"	"Irf1"
"540"	3.50547849139309e-68	1.93693959905434	0.663	0.105	5.42262467833597e-64	"10"	"Tsc22d1"
"541"	2.21105250741912e-66	2.26958046789451	1	0.387	3.42027712372664e-62	"10"	"Ifitm3"
"542"	1.02154382226964e-60	1.75953480279279	0.744	0.145	1.58022613866891e-56	"10"	"Cebpd"
"543"	4.98087052533067e-58	1.74453509384138	0.349	0.031	7.70490861563402e-54	"10"	"Rcan1"
"544"	7.70011278009814e-54	2.45159287796695	0.744	0.184	1.19113044595338e-49	"10"	"Isg15"
"545"	2.76966049489354e-51	1.99920798116617	0.802	0.219	4.28438781955081e-47	"10"	"Ly6a"
"546"	7.43167819753031e-50	1.61589240709464	0.709	0.163	1.14960630037596e-45	"10"	"Gadd45g"
"547"	4.67790606801739e-47	1.79834926056436	0.651	0.139	7.23625289661609e-43	"10"	"Id3"
"548"	5.26591099972329e-35	1.61296836317307	0.709	0.237	8.14583772547196e-31	"10"	"Clic4"
"549"	2.65777499484179e-33	1.68128071686138	0.733	0.262	4.11131213952076e-29	"10"	"Ier3"
"550"	5.71662376407056e-33	1.80485898746276	0.512	0.12	8.84304530064075e-29	"10"	"Icam1"
"551"	0	4.60574198635353	1	0.028	0	"11"	"Acta2"
"552"	0	4.27099587441648	0.988	0.027	0	"11"	"Tagln"
"553"	0	4.05589510237499	0.976	0.026	0	"11"	"Myl9"
"554"	0	3.51442263953383	0.902	0.007	0	"11"	"Actg2"
"555"	0	3.1024505774693	0.951	0.016	0	"11"	"Mylk"
"556"	0	2.61928917757571	0.927	0.003	0	"11"	"Myh11"
"557"	0	2.58533750821882	0.841	0.002	0	"11"	"Cnn1"
"558"	0	2.56176985855355	0.963	0.039	0	"11"	"Mustn1"
"559"	0	2.30314834322473	0.622	0.001	0	"11"	"Hhip"
"560"	0	2.27506834462248	0.841	0.018	0	"11"	"Pdlim3"
"561"	0	1.86931689665229	0.634	0.001	0	"11"	"Lmod1"
"562"	7.04505736508764e-305	2.51258780147699	0.902	0.036	1.08979992380541e-300	"11"	"Ppp1r14a"
"563"	4.29056199658882e-290	3.01358985988693	0.768	0.026	6.63707035252325e-286	"11"	"Rbp4"
"564"	2.60896669401273e-275	2.66643313969257	0.988	0.051	4.03581057896829e-271	"11"	"Cald1"
"565"	2.61737438561816e-270	3.86975356561232	0.988	0.056	4.04881643711274e-266	"11"	"Tpm2"
"566"	1.12595443810965e-235	1.77501763284187	0.756	0.032	1.74173892031182e-231	"11"	"Fermt2"
"567"	7.06106814559415e-232	1.65690511500439	0.695	0.027	1.09227663144196e-227	"11"	"Wfdc1"
